Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
15860	-885.7636	-912.4072	26.6436	0.08783123	0.2166484	0.05730556	0.1413524	-2.432338	-1.52948	-0.4270194	0.168025	0.153804	0.552836	0.742068	0.02579792	0.0001791705	0.001128157	0.007700632	0.004242602	0.004381628	0.004853875	0.001641466	0.0001791705	0.02579792	0.004242602	0.004381628	0.001128157	0.007700632	0.001641466	0.004853875	0.338058	0.20906	0.0253643	0.427517	0.2558559	0.370452	0.610142	0.8834205	-1.363141	-0.9930313	0.8690774
15870	-882.607	-912.6612	30.05422	0.07607662	0.16015	0.7165757	1.508473	-2.576014	-1.831645	2.242743	0.161481	0.16814	0.415795	0.0563892	0.01772917	9.076205e-06	0.0002849737	0.00096286	0.01245606	0.0002339061	0.001819934	0.001018095	9.076205e-06	0.01772917	0.01245606	0.0002339061	0.0002849737	0.00096286	0.001018095	0.001819934	0.338058	0.20906	0.0253643	0.427517	0.2375581	0.3282898	1.132371	1.564863	-1.437343	-1.113858	1.561657
15880	-887.9551	-913.8621	25.90694	0.06509298	0.01490572	0.04343744	0.00994679	-2.731939	-4.20601	-0.404495	0.138061	0.190896	0.552399	0.593656	0.02221982	0.0002917992	0.002482929	0.006495502	0.01490538	0.00888203	0.0002107191	0.0002599278	0.0002917992	0.02221982	0.01490538	0.00888203	0.002482929	0.006495502	0.0002599278	0.0002107191	0.338058	0.20906	0.0253643	0.427517	0.2031539	0.2058018	0.5958361	0.6036024	-1.593792	-1.580842	1.076002
15890	-890.3535	-915.6511	25.29757	0.1592223	0.08721621	0.193596	0.1060448	-1.837454	-2.439365	0.1954719	0.15659	0.164364	0.730357	0.629989	0.04540043	0.001624728	0.0001279022	0.007719951	0.004470541	0.003183139	0.001825161	0.003668297	0.001624728	0.04540043	0.004470541	0.003183139	0.0001279022	0.007719951	0.003668297	0.001825161	0.338058	0.20906	0.0253643	0.427517	0.3158122	0.2515802	0.9239534	0.7360337	-1.152607	-1.379993	1.073514
15900	-891.0463	-912.6043	21.55802	0.06656714	0.009373509	0.06642654	0.009353711	-2.709544	-4.669868	-0.002114362	0.197351	0.183307	1.10446	0.845485	0.02497463	0.001334657	0.002721929	0.01386701	0.02613031	0.0005019504	0.0009925618	0.0008049684	0.001334657	0.02497463	0.02613031	0.0005019504	0.002721929	0.01386701	0.0008049684	0.0009925618	0.456957	0.0208083	0.171509	0.350726	0.2639177	0.1926807	1.170885	0.8548384	-1.332118	-1.646721	1.489878
15910	-889.7593	-913.6671	23.90787	0.1042742	0.1526729	0.8146302	1.19274	-2.260731	-1.879457	2.05571	0.135278	0.175132	0.238363	0.248182	0.01773099	0.001311099	0.007581782	0.02388663	0.007969684	1.144038e-06	0.00743961	0.002217184	0.001311099	0.01773099	0.007969684	1.144038e-06	0.007581782	0.02388663	0.002217184	0.00743961	0.350726	0.0208083	0.171509	0.456957	0.2395523	0.3278048	1.052993	1.440922	-1.428984	-1.115337	1.48062
15920	-888.6591	-913.4749	24.81577	0.07553597	0.07420995	0.09958592	0.0978377	-2.583146	-2.600857	0.2764117	0.141075	0.221069	0.333272	0.492225	0.01853497	0.002318332	0.0007087188	0.01469679	0.003098876	0.01104301	0.00403656	0.003828215	0.002318332	0.01853497	0.003098876	0.01104301	0.0007087188	0.01469679	0.003828215	0.00403656	0.737431	0.008415	0.184796	0.0693589	0.2166106	0.295279	0.4328581	0.5900628	-1.529654	-1.219835	0.6923085
15930	-891.3979	-915.4078	24.00986	0.08127886	0.07017422	0.02392386	0.02065529	-2.509869	-2.656774	-1.22301	0.157643	0.245525	0.636047	0.851396	0.01184678	0.0001589363	0.004271878	0.005834069	0.004683385	0.01288406	0.01146077	0.00523998	0.0001589363	0.01184678	0.004683385	0.01288406	0.004271878	0.005834069	0.00523998	0.01146077	0.737431	0.008415	0.184796	0.0693589	0.2389223	0.3156993	0.6599711	0.8720509	-1.431617	-1.152965	1.016058
15940	-882.2384	-913.7634	31.52499	0.04194917	0.0622857	0.04891937	0.07263497	-3.171297	-2.776023	0.1537147	0.137336	0.271666	0.475949	0.90503	0.0228761	0.004592739	0.0005704408	0.01054284	0.0004088725	2.774448e-06	0.004281042	0.0002744339	0.004592739	0.0228761	0.0004088725	2.774448e-06	0.0005704408	0.01054284	0.0002744339	0.004281042	0.737431	0.0693589	0.184796	0.008415	0.1792847	0.3339514	0.5248683	0.9776655	-1.71878	-1.09676	1.074172
15950	-885.0674	-913.5455	28.47811	0.1158685	0.08015183	0.02153868	0.01489934	-2.155299	-2.523833	-1.682605	0.147897	0.100375	0.986802	0.675231	0.02463599	0.0005784189	6.186508e-05	0.01253468	0.001472038	0.0002115677	0.005251144	0.00187776	0.0005784189	0.02463599	0.001472038	0.0002115677	6.186508e-05	0.01253468	0.00187776	0.005251144	0.737431	0.0693589	0.184796	0.008415	0.2637656	0.1805268	1.008341	0.6901303	-1.332694	-1.711876	1.341001
15960	-898.1003	-916.4951	18.39485	0.06953652	0.00556547	0.01822946	0.001459025	-2.665903	-5.191174	-1.338813	0.19879	0.137694	1.47731	0.797011	0.01719524	0.001045349	0.007885063	0.01143286	0.001332819	0.02627421	0.0004489947	0.002895641	0.001045349	0.01719524	0.001332819	0.02627421	0.007885063	0.01143286	0.002895641	0.0004489947	0.737431	0.0693589	0.184796	0.008415	0.2683269	0.1432596	1.495544	0.7984705	-1.315549	-1.943097	1.718039
15970	-889.9879	-912.9828	22.99485	0.04624736	0.02771528	0.03368473	0.0201867	-3.073751	-3.585771	-0.3169597	0.217235	0.182789	0.794551	0.641519	0.01957033	0.000144983	0.005227139	0.02097733	3.758298e-05	0.013139	0.01327599	0.007131097	0.000144983	0.01957033	3.758298e-05	0.013139	0.005227139	0.02097733	0.007131097	0.01327599	0.761479	0.105919	0.123913	0.00868941	0.2634819	0.2105045	0.8282359	0.6617052	-1.33377	-1.558248	1.145313
15980	-884.4953	-912.3017	27.80648	0.09258399	0.06454492	0.07202927	0.0502152	-2.379639	-2.740394	-0.2510437	0.152139	0.177013	0.81864	0.828933	0.01620916	0.00123772	0.001625126	0.009001526	0.001617389	0.0002831995	0.01197265	0.001568729	0.00123772	0.01620916	0.001617389	0.0002831995	0.001625126	0.009001526	0.001568729	0.01197265	0.761479	0.105919	0.123913	0.00868941	0.244723	0.2415574	0.890669	0.8791479	-1.407628	-1.420648	1.291846
15990	-884.0789	-915.7494	31.67049	0.04401176	0.0355563	0.08791108	0.07102177	-3.123298	-3.336638	0.6918691	0.142691	0.256544	0.679921	1.13027	0.02378347	0.0009155677	3.820588e-05	0.02045081	0.0006189365	0.006322977	0.0006673773	4.544169e-07	0.0009155677	0.02378347	0.0006189365	0.006322977	3.820588e-05	0.02045081	4.544169e-07	0.0006673773	0.761479	0.105919	0.00868941	0.123913	0.1867023	0.2920999	0.767832	1.20129	-1.67824	-1.230659	1.414055
16000	-891.9282	-914.464	22.53579	0.02752899	0.01381934	0.07033598	0.03530813	-3.592516	-4.281686	0.9380439	0.139452	0.186168	0.520815	0.672691	0.01309472	0.004411125	0.008912616	0.0160823	0.001372703	0.005549491	0.002119736	0.0005280469	0.004411125	0.01309472	0.001372703	0.005549491	0.008912616	0.0160823	0.0005280469	0.002119736	0.744675	0.125649	0.00849766	0.121179	0.1669811	0.199987	0.5911513	0.7079995	-1.789874	-1.609503	1.264191
16010	-879.4949	-912.3657	32.87078	0.07366207	0.1096839	0.2006031	0.298701	-2.608267	-2.210153	1.00184	0.151015	0.2198	0.315195	0.457706	0.02580261	0.0008031537	1.671812e-06	0.005534916	1.69423e-05	0.01850826	0.001314776	0.0002247134	0.0008031537	0.02580261	1.69423e-05	0.01850826	1.671812e-06	0.005534916	0.0002247134	0.001314776	0.744675	0.125649	0.00849766	0.121179	0.2246773	0.3294844	0.515798	0.7564066	-1.49309	-1.110226	0.8310502
16020	-887.5647	-912.1666	24.60191	0.05354413	0.04370403	0.01368228	0.01116781	-2.927249	-3.130315	-1.364405	0.156781	0.241476	0.61366	0.839447	0.02223654	0.004974166	0.0005059392	0.006506183	0.001075262	0.0008951686	0.02004894	0.001754316	0.004974166	0.02223654	0.001075262	0.0008951686	0.0005059392	0.006506183	0.001754316	0.02004894	0.744675	0.125649	0.00849766	0.121179	0.210325	0.2851804	0.6273419	0.8506152	-1.559101	-1.254633	1.092838
16030	-891.6244	-913.4927	21.86825	0.03237164	0.1327534	0.009126892	0.03742861	-3.430472	-2.019262	-1.266058	0.186228	0.108507	0.630588	0.668599	0.03789345	0.00315008	0.004532373	0.004833694	0.01204187	1.742929e-05	0.01260697	0.008496603	0.00315008	0.03789345	0.01204187	1.742929e-05	0.004532373	0.004833694	0.008496603	0.01260697	0.744675	0.125649	0.00849766	0.121179	0.2185999	0.2412599	0.6397146	0.7060273	-1.520512	-1.42188	1.073779
16040	-889.8576	-914.6446	24.78704	0.01933459	0.01409444	0.03393876	0.02474051	-3.945859	-4.261975	0.5626619	0.189881	0.158222	0.772362	0.639354	0.01194123	0.002099227	0.002056036	0.01625794	0.0007013326	0.005331992	0.0001046214	0.004829479	0.002099227	0.01194123	0.0007013326	0.005331992	0.002056036	0.01625794	0.004829479	0.0001046214	0.744675	0.125649	0.00849766	0.121179	0.2092154	0.1723163	0.8063007	0.6640943	-1.564391	-1.758424	1.349093
16050	-890.4305	-916.4319	26.00142	0.1187354	0.03638699	0.04950619	0.01517139	-2.130857	-3.313544	-0.8748001	0.140465	0.271877	0.479691	0.614196	0.01447151	0.0004446704	0.004887417	0.005979403	0.004760569	0.004301769	0.001260135	0.007271176	0.0004446704	0.01447151	0.004760569	0.004301769	0.004887417	0.005979403	0.007271176	0.001260135	0.322922	0.576659	0.0065804	0.0938381	0.2592009	0.3082642	0.5291971	0.6293671	-1.350152	-1.176798	0.7137575
16060	-892.9957	-916.9867	23.99105	0.07662086	0.3103566	0.02260266	0.09155321	-2.568886	-1.170033	-1.220802	0.131444	0.159861	0.25062	0.525919	0.02637428	0.005557371	0.002054801	0.001311165	0.03490592	0.00547419	1.106063e-05	0.002461704	0.005557371	0.02637428	0.03490592	0.00547419	0.002054801	0.001311165	0.002461704	1.106063e-05	0.60564	0.206025	0.0123415	0.175993	0.2080646	0.4702172	0.273223	0.6174726	-1.569907	-0.7545605	0.2724399
16070	-886.9073	-918.1798	31.27254	0.06341656	0.04534114	0.1382425	0.0988397	-2.75803	-3.093541	0.7792846	0.159095	0.267269	0.347294	0.583299	0.008987531	0.0006984824	0.002074576	0.004669867	0.0002259771	0.002160608	0.001855451	0.0009740147	0.0006984824	0.008987531	0.0002259771	0.002160608	0.002074576	0.004669867	0.0009740147	0.001855451	0.60564	0.206025	0.175993	0.0123415	0.2225117	0.3126104	0.4855367	0.6821388	-1.502776	-1.162798	0.7802754
16080	-881.8689	-910.8586	28.98968	0.05846309	0.07721641	0.3392213	0.4480339	-2.83936	-2.561143	1.758257	0.173792	0.198842	0.388617	0.417074	0.02390096	0.000921987	0.00163332	0.009532272	0.001408592	3.396133e-05	0.01153975	2.464638e-05	0.000921987	0.02390096	0.001408592	3.396133e-05	0.00163332	0.009532272	2.464638e-05	0.01153975	0.60564	0.206025	0.175993	0.0123415	0.232255	0.2760582	0.7278381	0.8651079	-1.459919	-1.287144	1.142243
16090	-887.1191	-911.0319	23.91279	0.0488765	0.115412	0.04272987	0.100898	-3.018458	-2.159247	-0.1343985	0.191033	0.17383	0.644073	0.727131	0.03038368	1.438447e-05	0.0006788239	0.00493353	0.005201903	0.02388268	0.02541806	0.000469641	1.438447e-05	0.03038368	0.005201903	0.02388268	0.0006788239	0.00493353	0.000469641	0.02541806	0.505891	0.172093	0.147007	0.175009	0.2399095	0.2892416	0.6868028	0.8280288	-1.427494	-1.240493	1.051785
16100	-891.4361	-911.2819	19.84583	0.04686622	0.03293438	0.03749349	0.02634787	-3.060458	-3.413238	-0.2231297	0.166816	0.163361	0.808052	0.750399	0.02916874	0.001301559	0.0002180259	0.01639434	0.01274624	0.03764859	0.001629962	0.002610321	0.001301559	0.02916874	0.01274624	0.03764859	0.0002180259	0.01639434	0.002610321	0.001629962	0.505891	0.172093	0.147007	0.175009	0.2136818	0.1962954	0.8455452	0.7767467	-1.543267	-1.628134	1.375493
16110	-886.2661	-918.1018	31.83567	0.1302294	0.179108	0.1118776	0.1538682	-2.038458	-1.719767	-0.1518921	0.104037	0.11571	0.493952	0.608551	0.02056641	0.0003534278	0.002784572	0.00364845	0.0001789745	0.001880206	0.00056318	0.000790596	0.0003534278	0.02056641	0.0001789745	0.001880206	0.002784572	0.00364845	0.000790596	0.00056318	0.147007	0.172093	0.505891	0.175009	0.2342668	0.294818	0.6058295	0.7624189	-1.451295	-1.221397	0.9501379
16120	-896.9283	-916.2854	19.3571	0.1140803	0.1676051	0.08822674	0.1296214	-2.170852	-1.786145	-0.2569928	0.172875	0.161132	0.474236	0.514739	0.03311393	0.001773332	0.01461872	0.005888967	0.02352258	0.0159677	0.0008444974	0.004265602	0.001773332	0.03311393	0.02352258	0.0159677	0.01461872	0.005888967	0.004265602	0.0008444974	0.147007	0.172093	0.505891	0.175009	0.2869552	0.3287374	0.562463	0.6443606	-1.248429	-1.112496	0.6729991
16130	-893.9521	-913.036	19.08393	0.04987394	0.07504732	0.02515024	0.03784458	-2.998257	-2.589636	-0.684631	0.145914	0.155157	0.564765	0.655766	0.03340171	0.002577	0.003468452	0.02039252	0.01791641	0.01154433	0.00980987	0.000654572	0.002577	0.03340171	0.01791641	0.01154433	0.003468452	0.02039252	0.000654572	0.00980987	0.147007	0.505891	0.172093	0.175009	0.1957881	0.2302039	0.5899149	0.6936107	-1.630723	-1.46879	1.102945
16140	-888.3307	-917.0068	28.67613	0.04923248	0.08026938	0.007086098	0.01155328	-3.011202	-2.522367	-1.938419	0.151241	0.140185	0.583384	0.637767	0.02666398	0.0004785315	0.006894148	0.001679189	0.01373977	0.0005649307	0.001944297	2.024413e-06	0.0004785315	0.02666398	0.01373977	0.0005649307	0.006894148	0.001679189	2.024413e-06	0.001944297	0.147007	0.505891	0.172093	0.175009	0.2004735	0.2204542	0.5904702	0.6493207	-1.607073	-1.512066	1.080237
16150	-885.8444	-912.4179	26.57347	0.08534116	0.0336347	1.417614	0.5587106	-2.461098	-3.392197	2.810073	0.136056	0.22582	-0.430069	0.598588	0.01567657	0.003551909	0.001357964	0.009791584	0.001007838	0.001244718	0.0003507615	3.967923e-05	0.003551909	0.01567657	0.001007838	0.001244718	0.001357964	0.009791584	3.967923e-05	0.0003507615	0.505891	0.147007	0.172093	0.175009	0.2213975	0.2594547	0.9875445	1.157299	-1.507796	-1.349173	1.495262
16160	-884.4708	-914.634	30.16317	0.05401662	0.09752528	0.04615233	0.08332657	-2.918464	-2.327644	-0.1573442	0.146986	0.243906	0.362545	0.610903	0.01616645	0.0003793947	1.243437e-05	0.02135137	0.004157475	1.380337e-05	0.01472047	0.002265732	0.0003793947	0.01616645	0.004157475	1.380337e-05	1.243437e-05	0.02135137	0.002265732	0.01472047	0.505891	0.147007	0.172093	0.175009	0.2010029	0.3414316	0.4086972	0.6942296	-1.604436	-1.074608	0.7096552
16170	-895.1782	-912.2394	17.06115	0.08270497	0.0127114	0.08832296	0.01357486	-2.492476	-4.365256	0.06572043	0.157808	0.163712	0.664696	0.538788	0.02662371	0.001592567	0.003473514	0.02405422	0.01610623	0.008698436	0.02295836	0.0006007766	0.001592567	0.02662371	0.01610623	0.008698436	0.003473514	0.02405422	0.0006007766	0.02295836	0.505891	0.147007	0.172093	0.175009	0.2405126	0.1764234	0.7530191	0.5523627	-1.424983	-1.734868	1.141318
16180	-892.755	-914.5194	21.76444	0.08631716	0.1687969	0.6023303	1.177883	-2.449727	-1.779059	1.942778	0.216958	0.177542	0.483388	0.0620028	0.01153413	0.01175175	0.008772008	0.01722532	0.002396024	0.001358783	0.005000908	0.0008919155	0.01175175	0.01153413	0.002396024	0.001358783	0.008772008	0.01722532	0.0008919155	0.005000908	0.21788	0.18612	0.374426	0.221573	0.3032751	0.3463389	1.085718	1.239885	-1.193115	-1.060337	1.275356
16190	-884.4279	-911.7052	27.27731	0.0690955	0.1068548	0.01576588	0.02438162	-2.672266	-2.236284	-1.477642	0.17252	0.172672	0.603625	0.692195	0.02752085	0.0003320424	0.002604184	0.0120678	0.0072776	0.009995707	0.002046088	1.814293e-06	0.0003320424	0.02752085	0.0072776	0.009995707	0.002604184	0.0120678	1.814293e-06	0.002046088	0.186871	0.301955	0.321136	0.190038	0.2416157	0.2795265	0.6193906	0.7165761	-1.420407	-1.274658	0.9413875
16200	-882.6587	-913.0556	30.39689	0.02203651	0.08909206	0.0146432	0.05920142	-3.815055	-2.418085	-0.4087247	0.188881	0.22457	0.572774	0.814368	0.02902565	0.0009213659	0.00569596	0.00602146	0.01732783	5.028242e-08	0.001019254	0.0001443753	0.0009213659	0.02902565	0.01732783	5.028242e-08	0.00569596	0.00602146	0.0001443753	0.001019254	0.186871	0.301955	0.321136	0.190038	0.2109171	0.3136624	0.5874173	0.8735691	-1.55629	-1.159438	1.02427
16210	-892.9979	-915.6596	22.66173	0.04788448	0.1675018	0.01027948	0.03595802	-3.038964	-1.786761	-1.538642	0.168393	0.198581	0.388521	0.639074	0.03338616	0.0105113	0.01229166	0.006910856	0.01418405	5.518494e-06	0.004126992	0.001217761	0.0105113	0.03338616	0.01418405	5.518494e-06	0.01229166	0.006910856	0.001217761	0.004126992	0.211033	0.211698	0.362659	0.21461	0.216277	0.3660824	0.3988005	0.6750315	-1.531195	-1.004897	0.6119011
16220	-885.0975	-915.7505	30.65299	0.04592928	0.1229121	0.06377571	0.1706713	-3.080652	-2.096286	0.3282696	0.164806	0.2066	0.56081	0.80595	0.02145309	0.009514843	0.006129811	0.003904435	5.009999e-05	0.0001591209	0.0007666927	0.0002394493	0.009514843	0.02145309	5.009999e-05	0.0001591209	0.006129811	0.003904435	0.0002394493	0.0007666927	0.211033	0.211698	0.21461	0.362659	0.2107354	0.3295124	0.6245854	0.976621	-1.557152	-1.110141	1.086485
16230	-891.0772	-914.9233	23.84612	0.0713811	0.1290188	0.1349022	0.2438309	-2.639722	-2.047797	0.6365168	0.158955	0.197297	0.529551	0.697495	0.01401683	0.002299724	0.003499724	0.01101726	0.002890901	0.001345654	0.0234101	0.002676172	0.002299724	0.01401683	0.002890901	0.001345654	0.003499724	0.01101726	0.002676172	0.0234101	0.211033	0.211698	0.21461	0.362659	0.2303366	0.3263158	0.6644536	0.9413254	-1.468214	-1.11989	1.059423
16240	-890.251	-912.025	21.77399	0.01397946	0.03278797	0.006250717	0.01466068	-4.270166	-3.417694	-0.8048927	0.176061	0.232549	0.564975	0.782892	0.0345639	0.001401611	0.002006156	0.0122183	0.0142082	9.500573e-06	0.007876457	0.005818737	0.001401611	0.0345639	0.0142082	9.500573e-06	0.002006156	0.0122183	0.005818737	0.007876457	0.211033	0.211698	0.21461	0.362659	0.1900405	0.2653368	0.5712261	0.7975526	-1.660518	-1.326755	1.100548
16250	-886.8006	-912.6098	25.80915	0.04262298	0.1491739	0.1205725	0.4219852	-3.155362	-1.902642	1.039857	0.172799	0.189111	0.442717	0.462567	0.02864981	0.0007361182	5.402888e-05	0.01170319	0.003091661	0.001527507	0.001294572	0.01591311	0.0007361182	0.02864981	0.003091661	0.001527507	5.402888e-05	0.01170319	0.01591311	0.001294572	0.211033	0.211698	0.21461	0.362659	0.2154221	0.3382846	0.5632896	0.8845526	-1.535156	-1.083868	0.9611944
16260	-887.232	-914.5486	27.31657	0.06013653	0.05579843	1.201113	1.114467	-2.811138	-2.88601	2.994386	0.183419	0.209095	-0.159146	0.0187864	0.0046396	6.170614e-06	0.02089567	0.001315875	0.0003376974	0.003728905	0.0003619708	0.003628117	6.170614e-06	0.0046396	0.0003376974	0.003728905	0.02089567	0.001315875	0.003628117	0.0003619708	0.211033	0.211698	0.21461	0.362659	0.2435554	0.2648934	1.041967	1.133254	-1.412411	-1.328428	1.453521
16270	-891.7404	-914.1887	22.44824	0.02748293	0.01373722	0.009909368	0.004953152	-3.59419	-4.287647	-1.020085	0.176674	0.256766	0.485511	0.651469	0.01589085	0.00113932	0.006011941	0.01123286	0.01295815	0.007476216	0.0009871371	0.0003494036	0.00113932	0.01589085	0.01295815	0.007476216	0.006011941	0.01123286	0.0003494036	0.0009871371	0.211033	0.211698	0.362659	0.21461	0.2041565	0.2705033	0.4954203	0.6564221	-1.588868	-1.307471	0.8865196
16280	-886.6691	-912.3751	25.70596	0.03297638	0.01686625	0.07482309	0.03826936	-3.411964	-4.082441	0.8193351	0.15898	0.182985	0.600337	0.66466	0.02024155	0.0005622623	0.001603964	0.01116868	1.841631e-05	0.002898709	0.01665624	0.001638448	0.0005622623	0.02024155	1.841631e-05	0.002898709	0.001603964	0.01116868	0.001638448	0.01665624	0.211033	0.211698	0.362659	0.21461	0.191956	0.1998512	0.6751596	0.7029291	-1.650489	-1.610182	1.257683
16290	-893.0013	-913.4509	20.44962	0.07161249	0.03530231	0.6550931	0.3229367	-2.636486	-3.343807	2.213508	0.154852	0.232871	0.159763	0.641995	0.02129139	0.00949478	0.01317223	0.01257197	1.339979e-07	0.006046119	0.02452813	0.006001622	0.00949478	0.02129139	1.339979e-07	0.006046119	0.01317223	0.01257197	0.006001622	0.02452813	0.211033	0.211698	0.362659	0.21461	0.2264641	0.2681733	0.8148557	0.9649322	-1.485169	-1.316122	1.280425
16300	-896.2733	-918.4305	22.15726	0.02735038	0.07989076	0.00568696	0.01661167	-3.599025	-2.527095	-1.570555	0.212279	0.111687	1.01739	0.801313	0.01698393	8.914911e-05	0.01139067	0.00180675	0.03238155	9.112337e-05	0.01274853	0.005348288	8.914911e-05	0.01698393	0.03238155	9.112337e-05	0.01139067	0.00180675	0.005348288	0.01274853	0.211033	0.211698	0.362659	0.21461	0.2396293	0.191578	1.023075	0.8179245	-1.428662	-1.65246	1.451475
16310	-881.1839	-914.4286	33.24472	0.02712837	0.07325021	0.01605531	0.04335149	-3.607175	-2.613874	-0.52454	0.149047	0.246739	0.347051	0.616164	0.02272098	0.0006537853	0.0001643513	0.01586437	5.783528e-05	0.0007014028	4.431419e-06	0.002905482	0.0006537853	0.02272098	5.783528e-05	0.0007014028	0.0001643513	0.01586437	0.002905482	4.431419e-06	0.191509	0.192112	0.329108	0.28727	0.1761751	0.3199894	0.3631064	0.6595156	-1.736277	-1.139467	0.7232178
16320	-892.9296	-913.9274	20.99781	0.02434947	0.1258065	0.07142456	0.3690297	-3.715245	-2.07301	1.076132	0.155554	0.117237	0.493412	0.394044	0.03248044	0.002690596	0.003217265	0.0165933	0.005733073	0.003050783	0.004673697	0.00426743	0.002690596	0.03248044	0.005733073	0.003050783	0.003217265	0.0165933	0.00426743	0.004673697	0.191509	0.329108	0.192112	0.28727	0.1799037	0.2430434	0.5648364	0.7630737	-1.715334	-1.414515	1.144114
16330	-889.2444	-915.7629	26.51851	0.06557213	0.206473	0.2795328	0.8801905	-2.724604	-1.577586	1.449969	0.134861	0.188987	0.194231	0.0545576	0.0180008	0.007373032	0.004664135	9.262991e-05	0.02385546	5.360262e-05	0.002752936	0.001483979	0.007373032	0.0180008	0.02385546	5.360262e-05	0.004664135	9.262991e-05	0.001483979	0.002752936	0.191509	0.329108	0.192112	0.28727	0.2004332	0.3954595	0.4737642	0.9347481	-1.607274	-0.9277068	0.8602286
